"DATE_ID","THE_DATE","YEAR","QUARTER_NUMBER","QUARTER","MONTH_NUMBER","MONTH","MONTH_SHORT","WEEK_OF_YEAR","WEEK_OF_MONTH","DAY_OF_YEAR","DAY_OF_MONTH","DAY_OF_WEEK_NUMBER","DAY_OF_WEEK","DAY_OF_WEEK_SHORT","DAY_OF_WEEK_IN_MONTH","IS_WEEKDAY","NH_SEASON","SH_SEASON","IS_THIS_YEAR","IS_LAST_YEAR","IS_NEXT_YEAR","IS_THIS_QUARTER","IS_LAST_QUARTER","IS_NEXT_QUARTER","IS_THIS_MONTH","IS_LAST_MONTH","IS_NEXT_MONTH","IS_THIS_WEEK","IS_LAST_WEEK","IS_NEXT_WEEK","IS_TODAY","IS_YESTERDAY","IS_TOMORROW"
"19931005","1993-10-05 00:00:00","1993","4","Quarter 4","10","October","Oct","41","2","278","5","3","Tuesday","Tue","1","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931006","1993-10-06 00:00:00","1993","4","Quarter 4","10","October","Oct","41","2","279","6","4","Wednesday","Wed","1","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931007","1993-10-07 00:00:00","1993","4","Quarter 4","10","October","Oct","41","2","280","7","5","Thursday","Thu","1","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931008","1993-10-08 00:00:00","1993","4","Quarter 4","10","October","Oct","41","2","281","8","6","Friday","Fri","2","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931009","1993-10-09 00:00:00","1993","4","Quarter 4","10","October","Oct","41","2","282","9","7","Saturday","Sat","2","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931010","1993-10-10 00:00:00","1993","4","Quarter 4","10","October","Oct","42","3","283","10","1","Sunday","Sun","2","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931011","1993-10-11 00:00:00","1993","4","Quarter 4","10","October","Oct","42","3","284","11","2","Monday","Mon","2","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931012","1993-10-12 00:00:00","1993","4","Quarter 4","10","October","Oct","42","3","285","12","3","Tuesday","Tue","2","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931013","1993-10-13 00:00:00","1993","4","Quarter 4","10","October","Oct","42","3","286","13","4","Wednesday","Wed","2","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931014","1993-10-14 00:00:00","1993","4","Quarter 4","10","October","Oct","42","3","287","14","5","Thursday","Thu","2","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931015","1993-10-15 00:00:00","1993","4","Quarter 4","10","October","Oct","42","3","288","15","6","Friday","Fri","3","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931016","1993-10-16 00:00:00","1993","4","Quarter 4","10","October","Oct","42","3","289","16","7","Saturday","Sat","3","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931017","1993-10-17 00:00:00","1993","4","Quarter 4","10","October","Oct","43","4","290","17","1","Sunday","Sun","3","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931018","1993-10-18 00:00:00","1993","4","Quarter 4","10","October","Oct","43","4","291","18","2","Monday","Mon","3","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931019","1993-10-19 00:00:00","1993","4","Quarter 4","10","October","Oct","43","4","292","19","3","Tuesday","Tue","3","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931020","1993-10-20 00:00:00","1993","4","Quarter 4","10","October","Oct","43","4","293","20","4","Wednesday","Wed","3","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931021","1993-10-21 00:00:00","1993","4","Quarter 4","10","October","Oct","43","4","294","21","5","Thursday","Thu","3","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931022","1993-10-22 00:00:00","1993","4","Quarter 4","10","October","Oct","43","4","295","22","6","Friday","Fri","4","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931023","1993-10-23 00:00:00","1993","4","Quarter 4","10","October","Oct","43","4","296","23","7","Saturday","Sat","4","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931024","1993-10-24 00:00:00","1993","4","Quarter 4","10","October","Oct","44","5","297","24","1","Sunday","Sun","4","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931025","1993-10-25 00:00:00","1993","4","Quarter 4","10","October","Oct","44","5","298","25","2","Monday","Mon","4","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931026","1993-10-26 00:00:00","1993","4","Quarter 4","10","October","Oct","44","5","299","26","3","Tuesday","Tue","4","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931027","1993-10-27 00:00:00","1993","4","Quarter 4","10","October","Oct","44","5","300","27","4","Wednesday","Wed","4","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931028","1993-10-28 00:00:00","1993","4","Quarter 4","10","October","Oct","44","5","301","28","5","Thursday","Thu","4","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931029","1993-10-29 00:00:00","1993","4","Quarter 4","10","October","Oct","44","5","302","29","6","Friday","Fri","5","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931030","1993-10-30 00:00:00","1993","4","Quarter 4","10","October","Oct","44","5","303","30","7","Saturday","Sat","5","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931031","1993-10-31 00:00:00","1993","4","Quarter 4","10","October","Oct","45","6","304","31","1","Sunday","Sun","5","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931101","1993-11-01 00:00:00","1993","4","Quarter 4","11","November","Nov","45","1","305","1","2","Monday","Mon","1","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931102","1993-11-02 00:00:00","1993","4","Quarter 4","11","November","Nov","45","1","306","2","3","Tuesday","Tue","1","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931103","1993-11-03 00:00:00","1993","4","Quarter 4","11","November","Nov","45","1","307","3","4","Wednesday","Wed","1","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931104","1993-11-04 00:00:00","1993","4","Quarter 4","11","November","Nov","45","1","308","4","5","Thursday","Thu","1","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931105","1993-11-05 00:00:00","1993","4","Quarter 4","11","November","Nov","45","1","309","5","6","Friday","Fri","1","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931106","1993-11-06 00:00:00","1993","4","Quarter 4","11","November","Nov","45","1","310","6","7","Saturday","Sat","1","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931107","1993-11-07 00:00:00","1993","4","Quarter 4","11","November","Nov","46","2","311","7","1","Sunday","Sun","1","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931108","1993-11-08 00:00:00","1993","4","Quarter 4","11","November","Nov","46","2","312","8","2","Monday","Mon","2","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931109","1993-11-09 00:00:00","1993","4","Quarter 4","11","November","Nov","46","2","313","9","3","Tuesday","Tue","2","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931110","1993-11-10 00:00:00","1993","4","Quarter 4","11","November","Nov","46","2","314","10","4","Wednesday","Wed","2","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931111","1993-11-11 00:00:00","1993","4","Quarter 4","11","November","Nov","46","2","315","11","5","Thursday","Thu","2","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931112","1993-11-12 00:00:00","1993","4","Quarter 4","11","November","Nov","46","2","316","12","6","Friday","Fri","2","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931113","1993-11-13 00:00:00","1993","4","Quarter 4","11","November","Nov","46","2","317","13","7","Saturday","Sat","2","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931114","1993-11-14 00:00:00","1993","4","Quarter 4","11","November","Nov","47","3","318","14","1","Sunday","Sun","2","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931115","1993-11-15 00:00:00","1993","4","Quarter 4","11","November","Nov","47","3","319","15","2","Monday","Mon","3","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931116","1993-11-16 00:00:00","1993","4","Quarter 4","11","November","Nov","47","3","320","16","3","Tuesday","Tue","3","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931117","1993-11-17 00:00:00","1993","4","Quarter 4","11","November","Nov","47","3","321","17","4","Wednesday","Wed","3","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931118","1993-11-18 00:00:00","1993","4","Quarter 4","11","November","Nov","47","3","322","18","5","Thursday","Thu","3","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931119","1993-11-19 00:00:00","1993","4","Quarter 4","11","November","Nov","47","3","323","19","6","Friday","Fri","3","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931120","1993-11-20 00:00:00","1993","4","Quarter 4","11","November","Nov","47","3","324","20","7","Saturday","Sat","3","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931121","1993-11-21 00:00:00","1993","4","Quarter 4","11","November","Nov","48","4","325","21","1","Sunday","Sun","3","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931122","1993-11-22 00:00:00","1993","4","Quarter 4","11","November","Nov","48","4","326","22","2","Monday","Mon","4","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931123","1993-11-23 00:00:00","1993","4","Quarter 4","11","November","Nov","48","4","327","23","3","Tuesday","Tue","4","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931124","1993-11-24 00:00:00","1993","4","Quarter 4","11","November","Nov","48","4","328","24","4","Wednesday","Wed","4","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931125","1993-11-25 00:00:00","1993","4","Quarter 4","11","November","Nov","48","4","329","25","5","Thursday","Thu","4","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931126","1993-11-26 00:00:00","1993","4","Quarter 4","11","November","Nov","48","4","330","26","6","Friday","Fri","4","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931127","1993-11-27 00:00:00","1993","4","Quarter 4","11","November","Nov","48","4","331","27","7","Saturday","Sat","4","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931128","1993-11-28 00:00:00","1993","4","Quarter 4","11","November","Nov","49","5","332","28","1","Sunday","Sun","4","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931129","1993-11-29 00:00:00","1993","4","Quarter 4","11","November","Nov","49","5","333","29","2","Monday","Mon","5","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931130","1993-11-30 00:00:00","1993","4","Quarter 4","11","November","Nov","49","5","334","30","3","Tuesday","Tue","5","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931201","1993-12-01 00:00:00","1993","4","Quarter 4","12","December","Dec","49","1","335","1","4","Wednesday","Wed","1","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931202","1993-12-02 00:00:00","1993","4","Quarter 4","12","December","Dec","49","1","336","2","5","Thursday","Thu","1","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931203","1993-12-03 00:00:00","1993","4","Quarter 4","12","December","Dec","49","1","337","3","6","Friday","Fri","1","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931204","1993-12-04 00:00:00","1993","4","Quarter 4","12","December","Dec","49","1","338","4","7","Saturday","Sat","1","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931205","1993-12-05 00:00:00","1993","4","Quarter 4","12","December","Dec","50","2","339","5","1","Sunday","Sun","1","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931206","1993-12-06 00:00:00","1993","4","Quarter 4","12","December","Dec","50","2","340","6","2","Monday","Mon","1","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931207","1993-12-07 00:00:00","1993","4","Quarter 4","12","December","Dec","50","2","341","7","3","Tuesday","Tue","1","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931208","1993-12-08 00:00:00","1993","4","Quarter 4","12","December","Dec","50","2","342","8","4","Wednesday","Wed","2","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931209","1993-12-09 00:00:00","1993","4","Quarter 4","12","December","Dec","50","2","343","9","5","Thursday","Thu","2","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931210","1993-12-10 00:00:00","1993","4","Quarter 4","12","December","Dec","50","2","344","10","6","Friday","Fri","2","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931211","1993-12-11 00:00:00","1993","4","Quarter 4","12","December","Dec","50","2","345","11","7","Saturday","Sat","2","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931212","1993-12-12 00:00:00","1993","4","Quarter 4","12","December","Dec","51","3","346","12","1","Sunday","Sun","2","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931213","1993-12-13 00:00:00","1993","4","Quarter 4","12","December","Dec","51","3","347","13","2","Monday","Mon","2","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931214","1993-12-14 00:00:00","1993","4","Quarter 4","12","December","Dec","51","3","348","14","3","Tuesday","Tue","2","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931215","1993-12-15 00:00:00","1993","4","Quarter 4","12","December","Dec","51","3","349","15","4","Wednesday","Wed","3","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931216","1993-12-16 00:00:00","1993","4","Quarter 4","12","December","Dec","51","3","350","16","5","Thursday","Thu","3","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931217","1993-12-17 00:00:00","1993","4","Quarter 4","12","December","Dec","51","3","351","17","6","Friday","Fri","3","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931218","1993-12-18 00:00:00","1993","4","Quarter 4","12","December","Dec","51","3","352","18","7","Saturday","Sat","3","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931219","1993-12-19 00:00:00","1993","4","Quarter 4","12","December","Dec","52","4","353","19","1","Sunday","Sun","3","0","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931220","1993-12-20 00:00:00","1993","4","Quarter 4","12","December","Dec","52","4","354","20","2","Monday","Mon","3","1","Autumn","Spring","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931221","1993-12-21 00:00:00","1993","4","Quarter 4","12","December","Dec","52","4","355","21","3","Tuesday","Tue","3","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931222","1993-12-22 00:00:00","1993","4","Quarter 4","12","December","Dec","52","4","356","22","4","Wednesday","Wed","4","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931223","1993-12-23 00:00:00","1993","4","Quarter 4","12","December","Dec","52","4","357","23","5","Thursday","Thu","4","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931224","1993-12-24 00:00:00","1993","4","Quarter 4","12","December","Dec","52","4","358","24","6","Friday","Fri","4","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931225","1993-12-25 00:00:00","1993","4","Quarter 4","12","December","Dec","52","4","359","25","7","Saturday","Sat","4","0","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931226","1993-12-26 00:00:00","1993","4","Quarter 4","12","December","Dec","1","5","360","26","1","Sunday","Sun","4","0","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931227","1993-12-27 00:00:00","1993","4","Quarter 4","12","December","Dec","1","5","361","27","2","Monday","Mon","4","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931228","1993-12-28 00:00:00","1993","4","Quarter 4","12","December","Dec","1","5","362","28","3","Tuesday","Tue","4","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931229","1993-12-29 00:00:00","1993","4","Quarter 4","12","December","Dec","1","5","363","29","4","Wednesday","Wed","5","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931230","1993-12-30 00:00:00","1993","4","Quarter 4","12","December","Dec","1","5","364","30","5","Thursday","Thu","5","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19931231","1993-12-31 00:00:00","1993","4","Quarter 4","12","December","Dec","1","5","365","31","6","Friday","Fri","5","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940101","1994-01-01 00:00:00","1994","1","Quarter 1","1","January","Jan","1","1","1","1","7","Saturday","Sat","1","0","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940102","1994-01-02 00:00:00","1994","1","Quarter 1","1","January","Jan","2","2","2","2","1","Sunday","Sun","1","0","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940103","1994-01-03 00:00:00","1994","1","Quarter 1","1","January","Jan","2","2","3","3","2","Monday","Mon","1","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940104","1994-01-04 00:00:00","1994","1","Quarter 1","1","January","Jan","2","2","4","4","3","Tuesday","Tue","1","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940105","1994-01-05 00:00:00","1994","1","Quarter 1","1","January","Jan","2","2","5","5","4","Wednesday","Wed","1","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940106","1994-01-06 00:00:00","1994","1","Quarter 1","1","January","Jan","2","2","6","6","5","Thursday","Thu","1","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940107","1994-01-07 00:00:00","1994","1","Quarter 1","1","January","Jan","2","2","7","7","6","Friday","Fri","1","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940108","1994-01-08 00:00:00","1994","1","Quarter 1","1","January","Jan","2","2","8","8","7","Saturday","Sat","2","0","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940109","1994-01-09 00:00:00","1994","1","Quarter 1","1","January","Jan","3","3","9","9","1","Sunday","Sun","2","0","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940110","1994-01-10 00:00:00","1994","1","Quarter 1","1","January","Jan","3","3","10","10","2","Monday","Mon","2","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940111","1994-01-11 00:00:00","1994","1","Quarter 1","1","January","Jan","3","3","11","11","3","Tuesday","Tue","2","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940112","1994-01-12 00:00:00","1994","1","Quarter 1","1","January","Jan","3","3","12","12","4","Wednesday","Wed","2","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940113","1994-01-13 00:00:00","1994","1","Quarter 1","1","January","Jan","3","3","13","13","5","Thursday","Thu","2","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940114","1994-01-14 00:00:00","1994","1","Quarter 1","1","January","Jan","3","3","14","14","6","Friday","Fri","2","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940115","1994-01-15 00:00:00","1994","1","Quarter 1","1","January","Jan","3","3","15","15","7","Saturday","Sat","3","0","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940116","1994-01-16 00:00:00","1994","1","Quarter 1","1","January","Jan","4","4","16","16","1","Sunday","Sun","3","0","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940117","1994-01-17 00:00:00","1994","1","Quarter 1","1","January","Jan","4","4","17","17","2","Monday","Mon","3","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940118","1994-01-18 00:00:00","1994","1","Quarter 1","1","January","Jan","4","4","18","18","3","Tuesday","Tue","3","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940119","1994-01-19 00:00:00","1994","1","Quarter 1","1","January","Jan","4","4","19","19","4","Wednesday","Wed","3","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940120","1994-01-20 00:00:00","1994","1","Quarter 1","1","January","Jan","4","4","20","20","5","Thursday","Thu","3","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940121","1994-01-21 00:00:00","1994","1","Quarter 1","1","January","Jan","4","4","21","21","6","Friday","Fri","3","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940122","1994-01-22 00:00:00","1994","1","Quarter 1","1","January","Jan","4","4","22","22","7","Saturday","Sat","4","0","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940123","1994-01-23 00:00:00","1994","1","Quarter 1","1","January","Jan","5","5","23","23","1","Sunday","Sun","4","0","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940124","1994-01-24 00:00:00","1994","1","Quarter 1","1","January","Jan","5","5","24","24","2","Monday","Mon","4","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940125","1994-01-25 00:00:00","1994","1","Quarter 1","1","January","Jan","5","5","25","25","3","Tuesday","Tue","4","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940126","1994-01-26 00:00:00","1994","1","Quarter 1","1","January","Jan","5","5","26","26","4","Wednesday","Wed","4","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940127","1994-01-27 00:00:00","1994","1","Quarter 1","1","January","Jan","5","5","27","27","5","Thursday","Thu","4","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940128","1994-01-28 00:00:00","1994","1","Quarter 1","1","January","Jan","5","5","28","28","6","Friday","Fri","4","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940129","1994-01-29 00:00:00","1994","1","Quarter 1","1","January","Jan","5","5","29","29","7","Saturday","Sat","5","0","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940130","1994-01-30 00:00:00","1994","1","Quarter 1","1","January","Jan","6","6","30","30","1","Sunday","Sun","5","0","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940131","1994-01-31 00:00:00","1994","1","Quarter 1","1","January","Jan","6","6","31","31","2","Monday","Mon","5","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940201","1994-02-01 00:00:00","1994","1","Quarter 1","2","February","Feb","6","1","32","1","3","Tuesday","Tue","1","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940202","1994-02-02 00:00:00","1994","1","Quarter 1","2","February","Feb","6","1","33","2","4","Wednesday","Wed","1","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940203","1994-02-03 00:00:00","1994","1","Quarter 1","2","February","Feb","6","1","34","3","5","Thursday","Thu","1","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940204","1994-02-04 00:00:00","1994","1","Quarter 1","2","February","Feb","6","1","35","4","6","Friday","Fri","1","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940205","1994-02-05 00:00:00","1994","1","Quarter 1","2","February","Feb","6","1","36","5","7","Saturday","Sat","1","0","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940206","1994-02-06 00:00:00","1994","1","Quarter 1","2","February","Feb","7","2","37","6","1","Sunday","Sun","1","0","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940207","1994-02-07 00:00:00","1994","1","Quarter 1","2","February","Feb","7","2","38","7","2","Monday","Mon","1","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940208","1994-02-08 00:00:00","1994","1","Quarter 1","2","February","Feb","7","2","39","8","3","Tuesday","Tue","2","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940209","1994-02-09 00:00:00","1994","1","Quarter 1","2","February","Feb","7","2","40","9","4","Wednesday","Wed","2","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940210","1994-02-10 00:00:00","1994","1","Quarter 1","2","February","Feb","7","2","41","10","5","Thursday","Thu","2","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940211","1994-02-11 00:00:00","1994","1","Quarter 1","2","February","Feb","7","2","42","11","6","Friday","Fri","2","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940212","1994-02-12 00:00:00","1994","1","Quarter 1","2","February","Feb","7","2","43","12","7","Saturday","Sat","2","0","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940213","1994-02-13 00:00:00","1994","1","Quarter 1","2","February","Feb","8","3","44","13","1","Sunday","Sun","2","0","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940214","1994-02-14 00:00:00","1994","1","Quarter 1","2","February","Feb","8","3","45","14","2","Monday","Mon","2","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940215","1994-02-15 00:00:00","1994","1","Quarter 1","2","February","Feb","8","3","46","15","3","Tuesday","Tue","3","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19940216","1994-02-16 00:00:00","1994","1","Quarter 1","2","February","Feb","8","3","47","16","4","Wednesday","Wed","3","1","Winter","Summer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
